filename,width,height,class,xmin,ymin,xmax,ymax
aug1_IMG_20200624_181709.jpg,640,480,Green Traffic Light,250.35701,203.88882,279.24594,266.30957
aug1_IMG_20200624_181709.jpg,640,480,Speed Limit 25,320.51587,200.2777,364.88104,253.41272
aug1_IMG_20200624_181709.jpg,640,480,Speed Limit 35,395.3176,211.62692,452.57962,264.2461
aug1_IMG_20200807_125312.jpg,640,480,Stop Sign,40.22988,174.51918,169.723,301.4204
aug1_IMG_20200807_125312.jpg,640,480,Speed Limit 50,214.04987,154.26036,344.85214,298.88608
aug1_IMG_20200807_125312.jpg,640,480,Straight Or Left Sign,360.2274,140.10654,474.3014,253.31659
aug1_IMG_20200807_125312.jpg,640,480,Red Traffic Light,481.35434,129.33798,571.5546,284.33575
aug1_IMG_20200807_125555.jpg,640,480,Straight Or Right Sign,34.0,144.0,125.0,255.0
aug1_IMG_20200807_125555.jpg,640,480,Speed Limit 25,166.0,148.0,288.0,301.0
aug1_IMG_20200807_125555.jpg,640,480,Green Traffic Light,330.0,161.0,417.0,348.0
aug1_IMG_20200807_125555.jpg,640,480,Speed Limit 35,461.0,158.0,619.0,324.0
aug1_IMG_20200624_192739.jpg,640,480,Speed Limit 35,308.52356,193.4364,360.52356,256.4364
aug1_IMG_20200624_192739.jpg,640,480,Straight Or Left Sign,385.52356,198.4364,434.52356,249.4364
aug1_IMG_20200624_192739.jpg,640,480,Speed Limit 25,452.52356,204.4364,513.52356,279.4364
aug1_IMG_20200624_192739.jpg,640,480,Green Traffic Light,556.52356,212.4364,601.52356,301.4364
aug1_IMG_20200807_125215.jpg,640,480,Speed Limit 35,271.0,121.0,352.0,226.0
aug1_IMG_20200807_125616.jpg,640,480,Straight Or Right Sign,160.1678,179.88225,241.45512,260.48605
aug1_IMG_20200807_125616.jpg,640,480,Speed Limit 25,253.98656,168.06679,326.38824,257.55624
aug1_IMG_20200807_125616.jpg,640,480,Green Traffic Light,328.00153,166.35623,381.71176,259.02658
aug1_IMG_20200807_125616.jpg,640,480,Speed Limit 35,379.63965,152.441,444.11188,228.5329
aug1_IMG_20200807_130153.jpg,640,480,Red Traffic Light,0.0,31.218811,331.31552,439.66785
aug1_IMG_20200807_130153.jpg,640,480,Stop Sign,233.9639,0.0,561.9844,189.25096
aug1_IMG_20200624_185152.jpg,640,480,Speed Limit 35,182.44112,37.647446,215.10791,75.837524
aug1_IMG_20200624_185152.jpg,640,480,Straight Or Left Sign,234.90082,44.617737,262.7376,71.53398
aug1_IMG_20200624_185152.jpg,640,480,Speed Limit 25,277.39212,46.91107,306.68512,79.886246
aug1_IMG_20200624_185152.jpg,640,480,Red Traffic Light,311.06516,54.574646,334.2204,97.98192
aug1_IMG_20200624_185152.jpg,640,480,Green Traffic Light,368.28293,63.00113,389.75012,110.24364
aug1_IMG_20200624_185152.jpg,640,480,Straight Or Right Sign,403.86673,60.617508,433.00665,91.59854
aug1_IMG_20200624_185152.jpg,640,480,Speed Limit 50,460.7784,71.03813,495.36282,108.38417
aug1_IMG_20200624_185152.jpg,640,480,Stop Sign,521.90564,78.69711,553.96027,108.910645
aug1_IMG_20200807_125635-1.jpg,640,480,Red Traffic Light,477.5429,0.0,577.5429,194.35153
aug1_IMG_20200807_125205.jpg,640,480,Speed Limit 35,182.471,57.61303,353.2665,253.87784
aug1_IMG_20200807_124654.jpg,640,480,Straight Or Left Sign,94.01135,112.79427,125.01135,144.79427
aug1_IMG_20200807_124654.jpg,640,480,Speed Limit 50,129.01135,111.79427,165.01135,154.79427
aug1_IMG_20200807_124654.jpg,640,480,Red Traffic Light,172.01135,114.79427,197.01135,167.79427
aug1_IMG_20200807_124654.jpg,640,480,Stop Sign,202.01135,115.79427,237.01135,149.79427
aug1_IMG_20200807_124654.jpg,640,480,Green Traffic Light,245.01135,119.79427,270.01135,172.79427
aug1_IMG_20200807_124654.jpg,640,480,Straight Or Right Sign,275.01135,119.79427,311.01135,153.79427
aug1_IMG_20200807_124654.jpg,640,480,Speed Limit 25,315.01135,120.79427,353.01135,164.79427
aug1_IMG_20200807_124654.jpg,640,480,Speed Limit 35,359.01135,121.79427,401.01135,167.79427
aug1_IMG_20200626_220909.jpg,640,480,Straight Or Right Sign,130.95221,191.01349,293.9386,341.21707
aug1_IMG_20200626_220909.jpg,640,480,Straight Or Left Sign,403.50555,221.68498,505.52795,341.05548
aug1_IMG_20200807_130058.jpg,640,480,Green Traffic Light,23.87931,96.61348,248.30827,440.0789
aug1_IMG_20200807_130058.jpg,640,480,Speed Limit 35,318.70825,0.0,597.7604,298.16617
aug1_IMG_20200807_125628.jpg,640,480,Straight Or Right Sign,217.91832,168.61134,255.45392,207.1371
aug1_IMG_20200807_125628.jpg,640,480,Speed Limit 25,265.98627,164.93356,311.71896,218.5877
aug1_IMG_20200807_125628.jpg,640,480,Green Traffic Light,325.12595,165.4083,355.95804,229.90643
aug1_IMG_20200807_125628.jpg,640,480,Speed Limit 35,369.17325,160.66841,416.92227,215.3487
aug1_IMG_20200624_181551.jpg,640,480,Straight Or Left Sign,43.88524,144.24303,129.41574,228.84384
aug1_IMG_20200624_181551.jpg,640,480,Green Traffic Light,174.04034,156.32886,250.27405,316.2337
aug1_IMG_20200624_181551.jpg,640,480,Stop Sign,334.87488,158.18822,470.60806,285.5543
aug1_IMG_20200624_181551.jpg,640,480,Speed Limit 35,485.4829,142.38367,581.23987,247.43744
aug1_IMG_20200624_175409.jpg,640,480,Speed Limit 50,100.97461,0.0,163.45218,66.35956
aug1_IMG_20200624_175409.jpg,640,480,Green Traffic Light,167.33878,37.96951,221.27744,111.33848
aug1_IMG_20200624_175409.jpg,640,480,Stop Sign,199.9681,53.544277,256.23596,112.52334
aug1_IMG_20200624_175409.jpg,640,480,Speed Limit 35,260.97195,91.76847,328.82538,167.30365
aug1_IMG_20200624_175409.jpg,640,480,Speed Limit 25,314.31735,126.4631,383.95496,204.23433
aug1_IMG_20200624_175409.jpg,640,480,Straight Or Left Sign,355.12686,158.96823,431.0363,239.84822
aug1_IMG_20200624_175409.jpg,640,480,Red Traffic Light,422.41028,200.74529,497.35388,293.3117
aug1_IMG_20200624_175409.jpg,640,480,Straight Or Right Sign,471.237,233.68675,572.65454,331.9412
aug1_IMG_20200624_185243.jpg,640,480,Speed Limit 35,166.0,135.0,194.0,168.0
aug1_IMG_20200624_185243.jpg,640,480,Straight Or Left Sign,214.0,136.0,237.0,160.0
aug1_IMG_20200624_185243.jpg,640,480,Speed Limit 25,251.0,135.0,276.0,164.0
aug1_IMG_20200624_185243.jpg,640,480,Red Traffic Light,284.0,136.0,302.0,176.0
aug1_IMG_20200624_185243.jpg,640,480,Green Traffic Light,335.0,138.0,354.0,179.0
aug1_IMG_20200624_185243.jpg,640,480,Straight Or Right Sign,366.0,135.0,391.0,159.0
aug1_IMG_20200624_185243.jpg,640,480,Speed Limit 50,421.0,135.0,450.0,168.0
aug1_IMG_20200624_185243.jpg,640,480,Stop Sign,473.0,136.0,504.0,161.0
aug1_IMG_20200626_220832.jpg,640,480,Speed Limit 35,142.29515,94.41046,291.1244,249.80106
aug1_IMG_20200626_220832.jpg,640,480,Speed Limit 50,261.29092,163.26125,397.28168,303.47006
aug1_IMG_20200626_220832.jpg,640,480,Green Traffic Light,360.84845,219.23773,469.47205,358.79346
aug1_IMG_20200807_124644.jpg,640,480,Straight Or Left Sign,74.024376,231.65746,113.024376,267.65747
aug1_IMG_20200807_124644.jpg,640,480,Speed Limit 50,118.024376,231.65746,154.02437,275.65747
aug1_IMG_20200807_124644.jpg,640,480,Red Traffic Light,161.02437,234.65746,186.02437,287.65747
aug1_IMG_20200807_124644.jpg,640,480,Stop Sign,192.02437,233.65746,226.02437,265.65747
aug1_IMG_20200807_124644.jpg,640,480,Green Traffic Light,233.02437,236.65746,256.02438,286.65747
aug1_IMG_20200807_124644.jpg,640,480,Straight Or Right Sign,262.02438,234.65746,294.02438,267.65747
aug1_IMG_20200807_124644.jpg,640,480,Speed Limit 25,297.02438,235.65746,326.02438,274.65747
aug1_IMG_20200807_124644.jpg,640,480,Speed Limit 35,332.02438,234.65746,365.02438,275.65747
aug1_IMG_20200807_125021.jpg,640,480,Straight Or Left Sign,319.77615,26.328169,411.52692,116.51056
aug1_IMG_20200624_224212.jpg,640,480,Green Traffic Light,130.46582,178.26248,160.7172,237.5305
aug1_IMG_20200624_224212.jpg,640,480,Speed Limit 50,178.00371,177.64511,218.13309,227.03513
aug1_IMG_20200624_224212.jpg,640,480,Speed Limit 35,236.65434,181.34935,276.78372,227.6525
aug1_IMG_20200624_224212.jpg,640,480,Speed Limit 25,287.2791,186.28836,327.4085,234.44362
aug1_IMG_20200624_224212.jpg,640,480,Stop Sign,340.99075,190.60999,381.12015,228.88725
aug1_IMG_20200624_224212.jpg,640,480,Red Traffic Light,387.29388,193.69685,418.16266,252.3475
aug1_IMG_20200624_224212.jpg,640,480,Straight Or Left Sign,461.9963,201.10536,507.68207,242.4695
aug1_IMG_20200807_125601.jpg,640,480,Straight Or Right Sign,0.0,73.30261,174.45079,269.85626
aug1_IMG_20200807_125601.jpg,640,480,Speed Limit 25,239.13933,90.71876,397.12863,308.42056
aug1_IMG_20200807_125601.jpg,640,480,Green Traffic Light,430.71692,116.84298,530.23773,338.27682
aug1_IMG_20200807_125601.jpg,640,480,Speed Limit 35,552.62994,118.08699,640.0,283.54037
aug1_IMG_20200624_181635.jpg,640,480,Straight Or Right Sign,303.50467,229.98106,360.50467,284.98108
aug1_IMG_20200624_181635.jpg,640,480,Stop Sign,394.50467,231.98106,442.50467,279.98108
aug1_IMG_20200624_181635.jpg,640,480,Straight Or Left Sign,476.50467,233.98106,522.50464,279.98108
aug1_IMG_20200624_181635.jpg,640,480,Speed Limit 50,557.50464,234.98106,610.50464,291.98108
aug1_IMG_20200626_220750.jpg,640,480,Speed Limit 25,205.93283,182.27087,266.44406,258.08383
aug1_IMG_20200626_220750.jpg,640,480,Stop Sign,289.3966,185.74854,349.90787,248.34637
aug1_IMG_20200626_220750.jpg,640,480,Red Traffic Light,376.33804,192.70386,427.11185,297.72913
aug1_IMG_20200624_220542.jpg,640,480,Green Traffic Light,175.7396,157.56549,203.43243,215.52725
aug1_IMG_20200624_220542.jpg,640,480,Speed Limit 35,256.88608,162.71764,277.4947,187.83441
aug1_IMG_20200624_220542.jpg,640,480,Stop Sign,282.64685,164.00568,305.83157,189.12245
aug1_IMG_20200624_220542.jpg,640,480,Straight Or Right Sign,314.20383,166.58176,338.03256,189.76646
aug1_IMG_20200624_220542.jpg,640,480,Speed Limit 25,383.75793,164.6497,423.68716,212.30716
aug1_IMG_20200626_221014.jpg,640,480,Speed Limit 35,121.3016,246.40967,181.17079,311.40567
aug1_IMG_20200626_221014.jpg,640,480,Green Traffic Light,174.57611,238.81021,220.86179,307.18066
aug1_IMG_20200626_221014.jpg,640,480,Stop Sign,212.72046,221.60522,263.76596,272.65076
aug1_IMG_20200626_221014.jpg,640,480,Red Traffic Light,262.26044,212.82953,308.54953,279.6259
aug1_IMG_20200626_221014.jpg,640,480,Straight Or Left Sign,302.1709,197.39404,352.23566,247.0644
aug1_IMG_20200626_221014.jpg,640,480,Straight Or Right Sign,348.57306,180.97093,400.2084,232.21193
aug1_IMG_20200626_221014.jpg,640,480,Speed Limit 25,398.31195,166.91064,452.8828,225.42522
aug1_IMG_20200626_221014.jpg,640,480,Speed Limit 50,445.3005,150.88876,505.37543,211.75243
aug1_IMG_20200807_130028.jpg,640,480,Speed Limit 50,0.0,219.84456,112.04906,463.6207
aug1_IMG_20200807_130028.jpg,640,480,Straight Or Left Sign,314.8363,231.70976,499.28638,418.31717
aug1_IMG_20200624_220352.jpg,640,480,Speed Limit 35,101.0,169.0,162.0,242.0
aug1_IMG_20200624_220352.jpg,640,480,Stop Sign,170.0,173.0,248.0,248.0
aug1_IMG_20200624_220352.jpg,640,480,Straight Or Right Sign,278.0,174.0,357.0,253.0
aug1_IMG_20200624_220352.jpg,640,480,Red Traffic Light,387.0,176.0,426.0,266.0
aug1_IMG_20200624_220352.jpg,640,480,Speed Limit 50,463.0,175.0,533.0,250.0
aug1_IMG_20200701_204024.jpg,640,480,Straight Or Left Sign,120.33556,105.68496,230.33557,215.68495
aug1_IMG_20200701_204024.jpg,640,480,Straight Or Right Sign,312.33557,104.68496,418.33557,208.68495
aug1_IMG_20200807_130518.jpg,640,480,Red Traffic Light,83.41454,226.0495,136.89514,323.8351
aug1_IMG_20200807_130518.jpg,640,480,Stop Sign,223.5207,232.02539,268.26657,281.69403
aug1_IMG_20200624_192745.jpg,640,480,Speed Limit 35,64.278725,0.0,198.76079,136.12828
aug1_IMG_20200624_192745.jpg,640,480,Straight Or Left Sign,195.21838,70.686615,310.70706,185.35799
aug1_IMG_20200624_192745.jpg,640,480,Speed Limit 25,271.0044,126.17412,455.772,323.20145
aug1_IMG_20200624_192745.jpg,640,480,Green Traffic Light,437.44745,240.94086,613.00775,451.23712
aug1_IMG_20200624_220032.jpg,640,480,Speed Limit 35,215.34521,239.43721,251.34521,282.4372
aug1_IMG_20200624_220032.jpg,640,480,Stop Sign,267.3452,249.43721,306.3452,286.4372
aug1_IMG_20200624_220032.jpg,640,480,Straight Or Right Sign,314.3452,249.43721,353.3452,287.4372
aug1_IMG_20200624_220032.jpg,640,480,Speed Limit 50,358.3452,236.43721,391.3452,274.4372
aug1_IMG_20200624_220032.jpg,640,480,Red Traffic Light,396.3452,245.43721,423.3452,299.4372
aug1_IMG_20200624_220032.jpg,640,480,Speed Limit 25,432.3452,247.43721,471.3452,293.4372
aug1_IMG_20200624_220032.jpg,640,480,Straight Or Left Sign,500.3452,238.43721,530.3452,270.4372
aug1_IMG_20200624_220032.jpg,640,480,Green Traffic Light,525.3452,249.43721,555.3452,310.4372
aug1_IMG_20200807_130108.jpg,640,480,Speed Limit 50,193.59227,167.76701,257.13055,259.3959
aug1_IMG_20200807_130108.jpg,640,480,Straight Or Left Sign,330.03235,164.4229,416.31064,248.0259
aug1_IMG_20200807_125001.jpg,640,480,Straight Or Left Sign,251.0,80.0,416.0,244.0
aug1_IMG_20200624_224127.jpg,640,480,Straight Or Right Sign,14.038685,144.4685,93.1654,217.60565
aug1_IMG_20200624_224127.jpg,640,480,Speed Limit 50,116.02463,141.64572,192.17046,225.77763
aug1_IMG_20200624_224127.jpg,640,480,Speed Limit 35,223.03838,133.83163,287.1842,217.9427
aug1_IMG_20200624_224127.jpg,640,480,Speed Limit 25,312.0452,135.98625,377.1806,214.09908
aug1_IMG_20200624_224127.jpg,640,480,Stop Sign,381.06244,136.10614,449.18048,204.22418
aug1_IMG_20200624_224127.jpg,640,480,Red Traffic Light,449.00674,137.22427,494.17868,236.3023
aug1_IMG_20200624_224127.jpg,640,480,Straight Or Left Sign,552.07086,135.40323,617.182,199.51607
aug1_IMG_20200807_130130.jpg,640,480,Speed Limit 50,246.70847,123.97958,323.93054,204.9474
aug1_IMG_20200807_130130.jpg,640,480,Straight Or Left Sign,341.29553,175.29446,408.6117,242.98521
aug1_IMG_20200624_223717.jpg,640,480,Straight Or Right Sign,163.94469,118.90676,210.5394,164.46848
aug1_IMG_20200624_223717.jpg,640,480,Green Traffic Light,212.93523,142.9073,252.69891,196.61656
aug1_IMG_20200624_223717.jpg,640,480,Speed Limit 50,256.06177,164.17375,303.34003,213.0015
aug1_IMG_20200624_223717.jpg,640,480,Stop Sign,307.66992,188.9238,352.5481,232.25247
aug1_IMG_20200624_223717.jpg,640,480,Speed Limit 35,354.24496,209.20776,400.6067,257.6355
aug1_IMG_20200624_223717.jpg,640,480,Speed Limit 25,392.6879,228.1247,444.19922,283.25153
aug1_IMG_20200624_223717.jpg,640,480,Red Traffic Light,436.2299,253.10771,477.9431,306.18396
aug1_IMG_20200624_223827.jpg,640,480,Straight Or Right Sign,20.766539,50.463375,161.40794,187.4131
aug1_IMG_20200624_223827.jpg,640,480,Green Traffic Light,134.85774,92.53728,226.2368,221.44844
aug1_IMG_20200624_223827.jpg,640,480,Speed Limit 50,262.48224,132.39351,354.04865,235.65024
aug1_IMG_20200624_223827.jpg,640,480,Stop Sign,396.17395,179.03114,469.54156,261.0127
aug1_IMG_20200624_223827.jpg,640,480,Speed Limit 35,454.63605,199.14517,526.52966,286.42078
aug1_IMG_20200624_223827.jpg,640,480,Red Traffic Light,501.7663,219.08803,556.705,302.9449
aug1_IMG_20200624_223827.jpg,640,480,Straight Or Left Sign,572.4027,239.20206,620.3033,295.71652
aug1_IMG_20200807_125453.jpg,640,480,Straight Or Right Sign,265.83618,93.92186,378.26712,206.35278
aug1_IMG_20200807_125646.jpg,640,480,Red Traffic Light,294.56192,141.71564,390.93646,271.98282
aug1_IMG_20200624_192901.jpg,640,480,Red Traffic Light,100.95997,72.306366,188.96153,200.31433
aug1_IMG_20200624_192901.jpg,640,480,Straight Or Right Sign,200.95819,98.7915,292.8127,190.64601
aug1_IMG_20200624_192901.jpg,640,480,Speed Limit 50,279.89633,111.41711,432.35187,277.92896
aug1_IMG_20200624_192901.jpg,640,480,Stop Sign,453.71722,161.57478,596.65375,301.26758
aug1_IMG_20200626_220534.jpg,640,480,Speed Limit 25,99.0,152.0,179.0,243.0
aug1_IMG_20200626_220534.jpg,640,480,Stop Sign,197.0,156.0,266.0,230.0
aug1_IMG_20200626_220534.jpg,640,480,Straight Or Right Sign,292.0,162.0,372.0,242.0
aug1_IMG_20200626_220534.jpg,640,480,Red Traffic Light,433.0,170.0,500.0,305.0
aug1_IMG_20200807_130418.jpg,640,480,Green Traffic Light,271.76877,156.22995,302.2306,233.65378
aug1_IMG_20200807_130418.jpg,640,480,Speed Limit 35,356.80804,148.61449,411.3855,222.23059
aug1_IMG_20200807_125404.jpg,640,480,Stop Sign,124.29776,208.35715,186.29776,267.35715
aug1_IMG_20200807_125404.jpg,640,480,Speed Limit 50,213.29776,208.35715,280.29776,288.35715
aug1_IMG_20200807_125404.jpg,640,480,Straight Or Left Sign,300.29776,213.35715,366.29776,276.35715
aug1_IMG_20200807_125404.jpg,640,480,Red Traffic Light,384.29776,218.35715,435.29776,312.35715
aug1_IMG_20200624_192852.jpg,640,480,Red Traffic Light,0.0,123.38599,11.001179,217.53162
aug1_IMG_20200624_192852.jpg,640,480,Straight Or Right Sign,31.185795,118.945175,93.18321,178.17831
aug1_IMG_20200624_192852.jpg,640,480,Speed Limit 50,110.489,118.2787,197.14873,215.07408
aug1_IMG_20200624_192852.jpg,640,480,Stop Sign,228.37749,112.4881,311.60455,190.1866
aug1_IMG_20200626_221018.jpg,640,480,Speed Limit 35,78.1591,173.95883,133.03838,242.79047
aug1_IMG_20200626_221018.jpg,640,480,Green Traffic Light,146.06058,180.46994,181.40656,258.60315
aug1_IMG_20200626_221018.jpg,640,480,Stop Sign,195.35892,181.40009,244.65726,233.48889
aug1_IMG_20200626_221018.jpg,640,480,Red Traffic Light,258.60962,185.12071,294.88574,262.32376
aug1_IMG_20200626_221018.jpg,640,480,Straight Or Left Sign,308.8381,185.12071,359.06662,234.41905
aug1_IMG_20200626_221018.jpg,640,480,Straight Or Right Sign,373.01895,186.98103,421.38715,235.34921
aug1_IMG_20200626_221018.jpg,640,480,Speed Limit 25,433.4792,189.7715,487.4283,250.23174
aug1_IMG_20200626_221018.jpg,640,480,Speed Limit 50,497.66003,191.63182,555.3298,253.0222
aug1_IMG_20200624_181219.jpg,640,480,Speed Limit 25,41.763275,123.4862,108.25894,196.62706
aug1_IMG_20200624_181219.jpg,640,480,Green Traffic Light,117.65911,148.52177,178.47067,252.52711
aug1_IMG_20200624_181219.jpg,640,480,Stop Sign,228.55833,165.47305,311.79742,247.05084
aug1_IMG_20200624_181219.jpg,640,480,Red Traffic Light,361.28378,187.28996,419.44644,292.79962
aug1_IMG_20200624_181219.jpg,640,480,Straight Or Left Sign,458.7163,207.13882,549.0256,290.80292
aug1_IMG_20200624_181219.jpg,640,480,Straight Or Right Sign,539.3595,213.45576,598.36,275.77884
aug1_IMG_20200626_220859.jpg,640,480,Straight Or Right Sign,8.837688,274.14532,158.83769,412.14532
aug1_IMG_20200626_220859.jpg,640,480,Straight Or Left Sign,293.83768,285.14532,430.83768,421.14532
aug1_IMG_20200624_193440.jpg,640,480,Green Traffic Light,236.40701,117.36838,270.407,181.36838
aug1_IMG_20200624_193440.jpg,640,480,Speed Limit 50,280.407,121.36838,332.407,180.36838
aug1_IMG_20200624_193440.jpg,640,480,Speed Limit 25,345.407,112.36838,386.407,160.36838
aug1_IMG_20200624_193440.jpg,640,480,Stop Sign,398.407,121.36838,441.407,164.36838
aug1_IMG_20200624_193440.jpg,640,480,Straight Or Right Sign,445.407,118.36838,483.407,154.36838
aug1_IMG_20200624_193440.jpg,640,480,Red Traffic Light,492.407,126.36838,525.407,192.36838
aug1_IMG_20200624_193440.jpg,640,480,Speed Limit 35,545.407,120.36838,588.407,171.36838
aug1_IMG_20200624_193440.jpg,640,480,Straight Or Left Sign,602.407,132.36838,640.0,178.36838
aug1_IMG_20200807_124710.jpg,640,480,Straight Or Left Sign,130.08685,126.2421,237.63486,223.46495
aug1_IMG_20200807_124710.jpg,640,480,Speed Limit 50,232.54907,144.38715,334.26443,255.63344
aug1_IMG_20200807_124710.jpg,640,480,Red Traffic Light,329.95493,166.69133,405.39984,288.99652
aug1_IMG_20200807_124710.jpg,640,480,Stop Sign,406.5585,177.6947,486.31454,258.24496
aug1_IMG_20200807_124710.jpg,640,480,Green Traffic Light,479.5798,196.05219,545.66376,308.99643
aug1_IMG_20200807_124710.jpg,640,480,Straight Or Left Sign,543.8334,204.8003,614.7923,278.93616
aug1_IMG_20200807_124710.jpg,640,480,Speed Limit 25,601.72156,216.45247,640.0,306.6791
aug1_IMG_20200807_124710.jpg,640,480,Speed Limit 35,,,,
aug1_IMG_20200624_175853.jpg,640,480,Straight Or Left Sign,0.0,183.63223,61.533146,319.73978
aug1_IMG_20200624_175853.jpg,640,480,Straight Or Right Sign,149.52187,128.63928,219.63786,198.7553
aug1_IMG_20200624_175853.jpg,640,480,Green Traffic Light,251.25882,154.76093,313.1259,292.2433
aug1_IMG_20200624_175853.jpg,640,480,Stop Sign,358.49506,160.26022,461.60684,259.24753
aug1_IMG_20200624_175853.jpg,640,480,Speed Limit 35,464.35648,143.76234,557.8445,252.37341
aug1_IMG_20200624_175853.jpg,640,480,Speed Limit 50,579.8417,145.13716,640.0,237.25035
aug1_IMG_20200807_130003.jpg,640,480,Straight Or Right Sign,149.10992,141.27477,273.59927,263.6406
aug1_IMG_20200807_130003.jpg,640,480,Speed Limit 25,274.68845,84.709625,403.1366,223.35066
aug1_IMG_20200807_125635.jpg,640,480,Straight Or Right Sign,206.60608,183.61978,241.44778,216.56104
aug1_IMG_20200807_125635.jpg,640,480,Speed Limit 25,250.95007,185.52023,280.72388,222.89589
aug1_IMG_20200807_125635.jpg,640,480,Green Traffic Light,289.59268,188.68767,307.96378,231.7647
aug1_IMG_20200807_125635.jpg,640,480,Speed Limit 35,316.1991,187.4207,342.172,221.62892
aug1_IMG_20200624_193431.jpg,640,480,Green Traffic Light,6.0,186.0,60.0,285.0
aug1_IMG_20200624_193431.jpg,640,480,Speed Limit 50,64.0,195.0,149.0,288.0
aug1_IMG_20200624_193431.jpg,640,480,Speed Limit 25,177.0,178.0,237.0,246.0
aug1_IMG_20200624_193431.jpg,640,480,Stop Sign,254.0,192.0,319.0,255.0
aug1_IMG_20200624_193431.jpg,640,480,Straight Or Right Sign,320.0,185.0,371.0,236.0
aug1_IMG_20200624_193431.jpg,640,480,Red Traffic Light,395.0,199.0,442.0,296.0
aug1_IMG_20200624_193431.jpg,640,480,Speed Limit 35,459.0,190.0,521.0,259.0
aug1_IMG_20200624_193431.jpg,640,480,Straight Or Left Sign,562.0,211.0,633.0,275.0
aug1_IMG_20200624_224144.jpg,640,480,Straight Or Right Sign,29.138628,96.61763,108.34032,207.22688
aug1_IMG_20200624_224144.jpg,640,480,Speed Limit 50,161.59662,91.15545,232.60504,203.13025
aug1_IMG_20200624_224144.jpg,640,480,Speed Limit 35,273.5714,95.25209,359.60083,205.86134
aug1_IMG_20200624_224144.jpg,640,480,Speed Limit 25,362.33194,103.445366,464.74792,200.39915
aug1_IMG_20200624_224144.jpg,640,480,Stop Sign,474.30673,104.81091,548.04626,253.65546
aug1_IMG_20200624_224144.jpg,640,480,Red Traffic Light,614.958,108.90755,640.0,212.68907
aug1_IMG_20200624_224144.jpg,640,480,Straight Or Left Sign,,,,
aug1_IMG_20200807_130450.jpg,640,480,Red Traffic Light,334.99493,109.859856,425.99493,298.85986
aug1_IMG_20200807_130450.jpg,640,480,Stop Sign,516.99493,119.859856,572.99493,193.85985
aug1_IMG_20200807_130358.jpg,640,480,Green Traffic Light,182.27396,159.30287,225.44908,277.6863
aug1_IMG_20200807_130358.jpg,640,480,Speed Limit 35,309.0139,150.94638,392.57867,259.5806
aug1_IMG_20200807_125459.jpg,640,480,Straight Or Right Sign,298.2176,132.40814,364.88495,201.71577
aug1_IMG_20200624_223746.jpg,640,480,Straight Or Right Sign,188.86331,271.35187,237.86331,323.35187
aug1_IMG_20200624_223746.jpg,640,480,Green Traffic Light,297.8633,273.35187,329.8633,344.35187
aug1_IMG_20200624_223746.jpg,640,480,Speed Limit 50,345.8633,275.35187,392.8633,343.35187
aug1_IMG_20200624_223746.jpg,640,480,Stop Sign,408.8633,285.35187,461.8633,343.35187
aug1_IMG_20200624_223746.jpg,640,480,Speed Limit 35,517.8633,284.35187,574.8633,354.35187
aug1_IMG_20200624_223746.jpg,640,480,Speed Limit 25,582.8633,296.35187,640.0,377.35187
aug1_IMG_20200624_223746.jpg,640,480,Straight Or Left Sign,,,,
aug1_IMG_20200624_192724.jpg,640,480,Speed Limit 35,215.24266,141.63037,267.99768,199.1561
aug1_IMG_20200624_192724.jpg,640,480,Straight Or Left Sign,269.90347,162.71695,319.9145,212.72798
aug1_IMG_20200624_192724.jpg,640,480,Speed Limit 25,323.69894,183.55019,369.35632,232.78557
aug1_IMG_20200624_192724.jpg,640,480,Green Traffic Light,372.5288,202.75809,411.62643,258.5532
aug1_IMG_20200807_125348.jpg,640,480,Stop Sign,79.8313,51.235214,260.61963,225.19576
aug1_IMG_20200807_125348.jpg,640,480,Speed Limit 50,253.87134,124.99464,420.3771,302.8801
aug1_IMG_20200807_125348.jpg,640,480,Straight Or Left Sign,407.69205,184.23965,536.33795,319.71335
aug1_IMG_20200807_125348.jpg,640,480,Red Traffic Light,483.92932,225.02817,601.25354,382.18118
aug1_IMG_20200624_181449.jpg,640,480,Speed Limit 50,84.2387,122.119354,159.12758,209.48972
aug1_IMG_20200624_181449.jpg,640,480,Speed Limit 25,240.95062,130.44034,308.90536,201.16873
aug1_IMG_20200624_181449.jpg,640,480,Straight Or Right Sign,390.7284,133.214,437.88065,231.67902
aug1_IMG_20200624_181449.jpg,640,480,Red Traffic Light,497.5144,138.76132,571.0164,208.10289
aug1_IMG_20200624_181449.jpg,640,480,Straight Or Left Sign,636.1975,149.85597,640.0,252.48148
aug1_IMG_20200624_181449.jpg,640,480,Speed Limit 35,,,,
aug1_IMG_20200807_130500.jpg,640,480,Red Traffic Light,0.0,69.365456,31.343233,210.13896
aug1_IMG_20200807_130500.jpg,640,480,Stop Sign,233.26077,90.69478,312.89023,178.85596
aug1_IMG_20200624_185255.jpg,640,480,Speed Limit 35,8.0,142.0,63.0,204.0
aug1_IMG_20200624_185255.jpg,640,480,Straight Or Left Sign,109.0,147.0,149.0,189.0
aug1_IMG_20200624_185255.jpg,640,480,Speed Limit 25,179.0,149.0,221.0,199.0
aug1_IMG_20200624_185255.jpg,640,480,Red Traffic Light,237.0,160.0,268.0,229.0
aug1_IMG_20200624_185255.jpg,640,480,Green Traffic Light,335.0,169.0,362.0,241.0
